name,image:,address,tel,extendsection,other,email,web
Universe Logistics - Công Ty TNHH Universe Logistics,https://logo.trangvangvietnam.com/L39576035900.gif,"1/11/245 Đặng Thùy Trâm, P.13, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 66848274 - 0985939309,,"
universe logistics - ""KHáCH HàNG THỏA MãN – Vị THế VƯƠN CAO”
Chúng tôi cung cấp dịch vụ logistic chuyên nghiệp, uy tín bậc nhất:

- Vận tải đường hàng không, đường biển, đường bộ,..

- Vận tải đa phương thức, vận tải nội địa, vận tải xuyên biên giới,..
➽ Hàng vận chuyển: Hàng cont, hàng thủy hải sản, rau củ quả, hàng nặng, hàng nguy hiểm, hàng dự án, hàng đông lạnh,..

➽ Hợp tác với các hãng tàu uy tín: KMTC, SITC, Mearsk, Evergreen, MSC,.. 

➽ Liên kết với Vietnam Airlines, Japan Airlines, Emirates, United Cargo,.. 

➽ Giá cước luôn cạnh tranh nhất trên thị trường

➽ Thời gian vận chuyển nhanh, đầy đủ bảo hiểm hàng hóa, luôn giám sát chặt chẽ quy trình vận chuyển.
",mailto:info@universelog.vn                               ,http://universelog.vn
,,,,,,,
Ant Vina Logistics - Công Ty TNHH Ant Vina Logistics,https://logo.trangvangvietnam.com/L39576032600.gif,"Lô 123.101, KĐT Phía Tây, P. Tân Bình, TP. Hải Dương, Hải Dương, Việt Nam"," (0220) 3898125, Hotline: 0901 586 334","Văn Phòng: Số 22, Lô B5, KĐT. Việt Hoà, P. Việt Hoà, TP. Hải Dương","
ANT VINA Logistics là:

❥ Đại lý của các hãng tàu lớn với mạng lưới trải rộng trên các cảng biển khắp thế giới: PL, CMA-CGM, CNC LINES, COSCO & COS, DONG YOUNG,..

❥ Là đối tác của các hãng hàng không uy tín như: Vietnam Airlines, Vietjet Air, BamBoo Airways, Emiraters, Jetstar Pacific Airlines, Aeroflot

Cung cấp dịch vụ từ A-Z bao gồm: 

▬ Dịch vụ hải quan: Tư vấn hải quan, kê khai hải quan, khai thuê hải quan,..
▬ Dịch vụ xuất nhập khẩu: Xin giấy phép xuất nhập khẩu, ủy thác xuất nhập khẩu,..
▬ Dịch vụ vận tải: Đường bộ, đường thủy, đường hàng không
▬ Dịch vụ kho bãi, xếp dỡ hàng hóa, lập báo cáo quyết toán,..

",mailto:info@antvina.com                                  ,http://antvina.com
,,,,,,,
Logistic VITRANSCO - Công Ty Cổ Phần Xây Dựng Thương Mại Và Kinh Doanh Vận Tải VITRANSCO,https://logo.trangvangvietnam.com/L39576057400.gif,"Lô DX1, 37 - 38 Khu Đô Thị Tái Định Cư Pháp Vân, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội, Việt Nam",0989 572 222  0568 115 888,,"
Vận Tải VITRANSCO - Cam kết cung ứng dịch vụ Logistics hoàn hảo bao gồm:

+-+ Dịch vụ cho thuê xe tải.

+-+ Dịch vụ cho thuê kho bãi.

+-+ Dịch vụ bốc dỡ hàng hóa.

+-+ Dịch vụ vận chuyển hàng hóa.
➢ Hơn 100 đầu xe tải từ 1,25 tấn đến 30 tấn, thoả mãn mọi nhu cầu về trọng tải hàng

➢ Hệ thống nhà kho rộng rãi, an toàn phòng chống cháy nổ, an ninh đảm bảo. 

➢ Đội ngũ cán bộ, nhân viên, lái xe thân thiện, nhiệt tình, giàu kinh nghiệm.

➢ Dịch vụ chất lượng tốt nhất - Giá thành hợp lý nhất - Mang lại sự hài lòng nhất cho Quý khách!
",mailto:vitransco@vantaivitransco.com                     ,http://vantaivitransco.com
,,,,,,,
ELOG Logistics - Công Ty Cổ Phần Nhân Lực Và Thương Mại ELOG GROUP,https://logo.trangvangvietnam.com/L39575737300.gif,"B6-01 KĐT Vinhomes Gardenia Hàm Nghi, P. Mỹ Đình, Q. Nam Từ Liêm, Hà Nội, Việt Nam",Hotline: 0865 023 799,,"
>> ELOG GROUP - Lấy hàng tận nơi - Giao hàng tận tay - Phục vụ tận tình
Với các thế mạnh trong dịch vụ Logistics nội địa và quốc tế:

➨ Mạng lưới giao hàng rộng khắp: Với các tuyến giao hàng quốc tế Việt - Đài, Việt - Hàn, Việt - Nhật và mạng lưới giao hàng khắp 63 tỉnh thành nội địa

➨ Dịch vụ với giá rẻ, tiết kiệm, nhanh chóng

➨ Đa dạng dịch vụ vận chuyển và hỗ trợ vận chuyển

Đảm bảo:

✓ Hàng hóa của khách hàng sẽ luôn được đảm bảo kỹ lưỡng và an toàn.

✓ Vận chuyển hàng siêu nhanh dù là nội địa hay quốc tế

✓ Nhân viên tư vấn nhiệt tình, chu đáo, hỗ trợ 24/7.
",mailto:info@eloggroup.com                                ,http://eloggroup.com
,,,,,,,
Cát Tường Logistics - Công Ty TNHH Dịch Vụ Giao Nhận Và Vận Tải Cát Tường,https://logo.trangvangvietnam.com/L39576261100.gif,"82-84 Thăng Long, Phường 4, Quận Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam","0909 816 039, 0908 354 714",,"
✔ Các thị trường mạnh của  Cát Tường Logistics bao gồm: USA, EUs, Japan, Asia.

✔ Có mối quan hệ tốt với các đại lý tàu biển lâu năm và có uy tín.

✔ Đại lý bán cước, hợp đồng vận chuyển với nhiều hãng hàng không lớn trên thế giới

✔ Hệ thống kho bãi trên 35,000 m2, đội xe container trên 30 chiếc.

=>>> Là toàn bộ thế mạnh của chúng tôi, Quý khách hàng có nhu cầu về dịch vụ LOGISTICS xin liên hệ Công Ty Cát Tường để được phục vụ!

▬ Dịch vụ vận tải: Dịch vụ vận tải đường bộ, đường biển, đường hàng không, đường sắt, vận tải container, vận tải nội địa, vận tải hàng nguyên container, hàng lẻ,..

▬ Dịch vụ xuất nhập khẩu ủy thác, thủ tục hải quan, đóng gói hàng hóa,..

aaaaaaaaaaaaCát Tường Logistics - Cùng kết nối – Cùng thành công!
",mailto:dodat@ctlog.vn                                    ,http://logisticscattuong.com
,,,,,,,
On Time Logistics - Công Ty TNHH On Time Worldwide Logistics (Việt Nam),https://logo.trangvangvietnam.com/L39576238500.gif,"Lầu 8, Tòa Nhà ETown 2, 364 Cộng Hòa, P. 13, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 38122358, Hotline: 0908 318 893",,"
On Time Logistics Co., Ltd - Tập đoàn giao nhận vận chuyển quốc tế chuyên nghiệp với các dịch vụ: 

♦ Vận chuyển hàng hóa bằng đường biển, đường hàng không.

♦ Vận chuyển nội địa, quốc tế

♦ Thủ tục hải quan.

♦ Dịch vụ kho bãi.

On Time là thành viên của các Hiệp Hội uy tín trong ngành Logistics bao gồm: IATA, VIFFAS, WCA, VCCI, LVA.
",mailto:thu.nguyen@sgn.ontime-express.com                 ,http://ontime-express.com
,,,,,,,
Dịch Vụ Logistics Việt SCM - Công Ty TNHH Thương Mại Và Dịch Vụ Xuất Nhập Khẩu Việt SCM,https://logo.trangvangvietnam.com/L39570622900.gif,"Phòng B301, Tòa Nhà TTC, Số 630 Lê Thánh Tông, P. Đông Hải 1, Q. Hải An, Tp. Hải Phòng, Việt Nam", (0225) 3652389," VPGD: P301, Tòa Nhà TTC, Số 630 Lê Thánh Tông, P. Đông Hải 1, Q. Hải An, TP. Hải Phòng","
Hãy cho chúng tôi biết bạn yêu cầu gì ở một dịch vụ LOGISTICS?

➦ Để SCM đáp ứng điều đó cho bạn!
✧ Dịch vụ giao nhận, vận chuyển hàng hóa trong nước và quốc tế

✧ Dịch vụ hải quan: Hỗ trợ kê khai thuế hải quan, xin cấp C/O ưu đãi,..

☞ Đảm bảo nhanh chóng, hiệu quả

☞ Giúp bạn tiết kiệm thời gian, chi phí tối đa

Chỉ khi bạn hài lòng là lúc chúng tôi thành công!

",mailto:clevin.do@vietscm.vn                              ,http://vietscm.vn
,,,,,,,
Logimark Logistics - Công Ty TNHH Logimark International,https://logo.trangvangvietnam.com/L39576206400.gif,"Tòa nhà E.Town 1, 364 Cộng Hòa, P. 13, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam",Hotline: +84 913 195195,,"
Logimark International Co., Ltd - Tập đoàn giao nhận vận chuyển quốc tế chuyên nghiệp với các dịch vụ: 

- Vận chuyển đường biển, đường hàng không.

- Vận chuyển nội địa.

- Thủ tục hải quan.

- Dịch vụ kho bãi.

Logimark là thành viên của các Hiệp Hội uy tín trong ngành Logistics bao gồm: IATA, VIFFAS, WCA, VCCI, LVA.
",mailto:andrea@sgn.logimark-group.com                     ,http://logimark-group.com
,,,,,,,
Dịch Vụ Logistics C.STEINWEG - Công Ty TNHH C.STEINWEG Hải Phòng,https://logo.trangvangvietnam.com/L39573732500.gif,"Lô Đất CN 5.6A, KCN Đình Vũ, P. Đông Hải 2, Q. Hải An, Tp. Hải Phòng, Việt Nam"," (0225) 3556778, 0775 333 525",,"
★ C.STEINWEG Hải Phòng - Cung cấp dịch vụ Logistic chuyên nghiệp! ★

✡ Cho thuê kho bãi cho hàng rời, hàng container: Nông sản các loại, kim loại màu, hợp kim sắt, hạt nhựa, đường tinh luyện, gỗ xẻ và nhiều mặt hàng khác.

✡ Dịch vụ hải quan: Tư vấn hải quan, làm thủ tục hải quan,..

✡ Dịch vụ đóng gói, bốc dỡ hàng hóa

✡ Dịch vụ vận chuyển hàng hóa
Ngoài ra còn cung cấp các dịch vụ: Lấy mẫu, cân hàng, đóng kiện, dán nhãn,..

➨ Đạt nhiều chứng chỉ quốc tế như HACCP, ISO 26000

➨ Có nhiều chi nhánh tại các nước như Rotterdam, Singapore, Dubai,..
",mailto:haiphong@vn.steinweg.com                          ,http://steinweg.com
,,,,,,,
Logistics Thông Quan - Công Ty TNHH Thông Quan,https://logo.trangvangvietnam.com/L39567751500.gif,"Số 1A, Tổ 10, KP. 5, P. An Bình, TP. Biên Hòa, Đồng Nai, Việt Nam", (0251) 8871409,,"
Đơn vị đã có hơn 10 năm kinh nghiệm chuyên cung cấp các dịch vụ Logistic
►►► Với 3 dịch vụ cốt lõi:

− Dịch vụ vận tải đa phương tiện − dịch vụ khai báo hải quan, xuất nhập cảnh − Dịch vụ cho thuê kho bãi


►►►  Thế mạnh nổi bật:

 ✓ Quy mô doanh nghiệp gồm: 1 trụ sở và 2 chi nhánh giao dịch tại Đồng Nai

✓ Đã phục vụ hơn 5.000 khách hàng tại 54 tỉnh thành trên cả nước

✓ Quy trình quản lý vận hành theo tiêu chuẩn ISO 9001-2008

✓ Hiện có 30 container phục vụ cho nhu cầu vận tải đa phương thức khắp cả nước.




",mailto:kinhdoanh@thongquan.com.vn                        ,http://thongquan.com.vn
,,,,,,,
Chuyển Phát Nhanh Newpost - Công Ty CP Chuyển Phát Nhanh Newpost,https://logo.trangvangvietnam.com/L39571133400-1.gif,"10/20 Trần Nhật Duật, P. Tân Định, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam","0909107486, 0937789118",,"
NEWPOST đem đến dịch vụ Logistics chuyên nghiệp: Kho vận lớn, hệ thống chuyển phát nhanh chóng đi 63 tỉnh và hơn 200 quốc gia,..

==> Đội ngũ có kinh nghiệm vận hành Logistics, xuất nhập khẩu nhiều năm.

==>  Quy trình vận chuyển chuyên nghiệp, đảm bảo an toàn hàng hóa.                                                   
",mailto:newposthcmsg@gmail.com                            ,http://newpost.vn
,,,,,,,
Gulfshipping - Công Ty TNHH Vận Chuyển Vùng Vịnh,https://logo.trangvangvietnam.com/L39575188800-1.gif,"Tầng 4, 94-96 Nguyễn Văn Thương, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam","0981 792 624, 0932 094 229",,"
Gulfshipping chuyên cung cấp dịch vụ logistics uy tín: Dịch vụ kho bài, dịch vụ container hàng khô, hàng lạnh, dịch vụ vận tải nội địa, quốc tế,..

>>> Đội ngũ nhân viên lành nghề, sử dụng công nghệ liên lạc mới nhất.

>>> Quy trình an toàn, nhanh chóng, giá cả hợp lý.                                                
",mailto:info@gulfshipping.com.vn                          ,http://gulfshipping.com.vn
,,,,,,,
Giao Nhận Vận Chuyển MMI-Logistics - Công Ty TNHH MMI-Logistics Việt Nam,https://logo.trangvangvietnam.com/L39569233600-2.gif,"P1412, Nhà 18T1, Lê Văn Lương, Q. Thanh Xuân, Hà Nội, Việt Nam"," (024) 6286 8800, Hotline: 0915.556.656",,"
MMI - LOGISTICS Việt Nam:

➯ Thành viên hiệp hội giao nhận WCA, WWPC 

➯ Chuyên cung cấp các dịch vụ hải quan chất lượng - nhanh chóng - an toàn - hiệu quả với đơn giá cạnh tranh, bao gồm: giao nhận vận chuyển, kho bãi, thủ tục hải quan, xuất nhập khẩu,..
",mailto:info@mmilog.vn                                    ,http://mmilog.vn
,,,,,,,
Vận Chuyển Siêu Sao Toàn Cầu - Công Ty TNHH Giao Nhận Vận Chuyển Siêu Sao Toàn Cầu,https://logo.trangvangvietnam.com/L13264700.gif,"P1508, Tầng 15, Tòa Nhà Vincom Center, Số 72 Lê Thánh Tôn, P. Bến Nghé, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38450863,"VPGD: Số 1 Phổ Quang, P. 2 , Q. Tân Bình, TPHCM","
Đơn vị cung cấp giải pháp tổng thể logistic, bao gồm:  

- Giao nhận vận tải hàng đường không, đường sắt & đường bộ, vận tải biển FCL, LCL,.. 

- Thủ tục hải quan, gom hàng & cho thuê kho bãi 

- Dịch vụ NVO, dịch vụ SCM,.. 

Bên cạnh đó, SGL thiết lập dịch vụ vận tải trung gian và dịch vụ tổng hợp tại Việt Nam.
",mailto:tram.nguyen@sglvn.com                             ,http://sglvn.com
,,,,,,,
Vận Tải Quốc Tế LACCO - Công Ty Cổ Phần Giao Nhận Và Vận Tải Quốc Tế LACCO,https://logo.trangvangvietnam.com/L3955188800.gif,"Tầng 5, Tòa Nhà Công Ty 29, Ngõ 73 Nguyễn Trãi, P. Khương Trung, Q. Thanh Xuân, Hà Nội, Việt Nam",Hotline: 0906.23.5599,,"
Cung cấp dịch vụ Logistics & hậu cần như: Vận tải quốc tế bằng đường không, đường biển và vận tải đa phương thức,…đại lý khai báo hải quan, kho bãi, đóng gói, hỗ trợ xin các giấy phép chuyên ngành,v.v…

Với hệ thống đại lý trên toàn thế giới, chúng tôi cam kết cung cấp đến khách hàng dịch vụ tốt nhất.                   
",mailto:info@lacco.com.vn                                 ,http://lacco.com.vn
,,,,,,,
Vận Chuyển Biển Xanh - Công Ty TNHH Vận Chuyển Thương Mại Biển Xanh,https://logo.trangvangvietnam.com/L16903500-3.gif,"49 Lê Trung Nghĩa, Phường 12, Quận Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 6293 2425, Hotline: 0913.1505.33",,"
Hơn 11 năm trong lĩnh vực cung cấp các dịch vụ logistics chuyên nghiệp, tận tân, chu đáo, gồm:

- Giao nhận, vận chuyển quốc tế bằng đường biển, đường không

- Giao nhận vận chuyển nội địa

- Thông quan hàng hóa, ủy thác xuất nhập khẩu

- Dịch vụ đóng gói hàng hóa,..                                          
",mailto:info@bsttvn.com                                   ,http://bsttvn.com
,,,,,,,
OP Logistics - Công Ty TNHH Ngọc Đại Dương,https://logo.trangvangvietnam.com/L39570709700-1.gif,"1/13B Khu Phố 5, Phường Tân Phong, Thành Phố Biên Hòa, Đồng Nai, Việt Nam", (0251) 3891164,,"
Ngọc Đại Dương chuyên cung cấp các dịch vụ logistics uy tín tại Đồng Nai, bao gồm:

- Dịch vụ kho bãi

- Dịch vụ xuất nhập khẩu

- Dịch vụ hải quan,..

Cam kết: Thời gian nhanh, thủ tục gọn, hiệu quả tối đa, chi phí tối thiểu.                                                                                   
",mailto:info@oplogistics.net                              ,http://oplogistics.net
,,,,,,,
Chi Nhánh Hải Phòng - Công Ty TNHH Knight Logistics,https://logo.trangvangvietnam.com/L39575938800.gif,"Phòng 619, Lầu 6, Tòa Nhà Thành Đạt 1, Số 3, Lê Thánh Tông, P. Máy Tơ, Q. Ngô Quyền, Tp. Hải Phòng, Việt Nam"," (0225) 7304422, Hotline: 1900 989 802",,"
Dịch vụ Logistics uy tín, chuyên nghiệp - CÔNG TY TNHH KNIGHT LOGISTICS
✈ Là đại lí thủ tục Hải quan chính thức tại Việt Nam.

✈ Có giấy phép vận tải đa phương thức - Multimodal Transport Operator License

✈ Đại lý chính thức của Hiệp hội Vận tải Hàng không Quốc tế (IATA) số #37300350006

✈ Phương tiện vận tải đa dạng, luôn sẵn sàng phục vụ khách hàng.

✈ Đội ngũ nhân viên chuyên nghiệp, đầy nhiệt huyết, luôn tân tâm tận lực.

✈ Môi trường làm việc thì hết sức chuyên nghiệp. 

➡ Có mạng lưới văn phòng tại các cửa khẩu lớn có thể xử lý tất cả lô hàng tại Việt Nam và có hệ thống đại lý tại các nước trên thế giới. 

➡ Các đối tác lớn: AirFrance, Vietnamairlines, China Airlines, Vietjet, ONE, CMA,..
",mailto:hphop@knight.com.vn                               ,http://knight.com.vn
,,,,,,,
SOTRANS Logistics - Công Ty TNHH MTV SOTRANS Logistics,https://logo.trangvangvietnam.com/L11031700.gif,"1B Hoàng Diệu, P. 13, Q. 4, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 6268 5858,,"
SOTRANS cung cấp dịch vụ Logistics với quy trình đảm bảo và giá cả phù hợp, đúng theo yêu cầu riêng của từng khách hàng. Với đội ngũ nhân viên chuyên nghiệp và nhiều kinh nghiệm trong việc xử lý nhanh các tình huống phát sinh, đáp ứng đầy đủ nhu cầu vận chuyển hàng hóa ngay cả trong những mùa cao điểm.                      
",mailto:info@sotrans.com.vn                               ,http://sotrans.com.vn
,,,,,,,
Logistic Hoa Sen Trắng - Công Ty TNHH MTV  Kho Vận Hoa Sen Trắng,https://logo.trangvangvietnam.com/L19051600-03.gif,"101/8A1 Hồ Văn Huê, P. 9, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 38457559, Hotline: 0903 712 368",,"
Hội tụ đầy đủ tiêu chí ""Nhanh nhất - Giá cả hợp lý nhất - Chuyên nghiệp nhất""

>>> Hoa Sen trắng trở thành đơn vị hàng đầu trong lĩnh vực Logistics
+ Dịch vụ xuất nhập khẩu trọn gói, tạm nhập tái xuất, ủy thác xuất nhập khẩu,..

+ Dịch vụ làm thủ tục khai báo, khai thuê hải quan, thủ tục thông quan,..

+ Dịch vụ giao nhận, vận chuyển hàng hóa trong nước & quốc tế

Đảm bảo: 

✘ Thủ tục nhanh chóng, đúng lịch trình, đảm bảo tiến độ

✘ Hàng hóa nguyên đai nguyên kiện, không tiêu hao, thiếu hụt

Với hơn 10 năm kinh nghiệm, Hoa Sen trắng là đơn vị uy tín để bạn trao trọn niềm tin!
",mailto:whitelotusco@vnn.vn                               ,http://whitelotuslogistic.com.vn
